Field,date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,482725,Modern Kitchens Spicy Banana Chips,551046,51,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/5149a930-e9eb-4e70-b928-4327956ce3fd.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,602111,Vita Etica Spinach Nutri Chips,1328964,200,250,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/f6351699-a1e4-4897-b037-54a3d0b28dfe.png,,Vita Etica
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,678953,Fitspire Protein Chips,2150714,200,200,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/5eb2b286-4d13-4e39-9bd2-84f1b37655f4.png,,Fitspire
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,536637,Too Yumm American Style Cream & Onion Potato Chips,534011,45,50,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/db14c566-7e03-40ca-8a5f-b2a37424d22d.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,567265,Let's Try Garlic Ribbon Murukku,1098549,108,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/a6a18cc5-4415-44b7-90c2-010d09ecd0e9.png,,Let's Try
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,525230,BRB Pudina Punch Rice Popped Chips - Pack of 3,725310,114,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/8f38a4d6-13bb-4790-b073-cf187626f879.png,,BRB
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,608544,Modern Kitchens Wheel Chips,1376402,37,60,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/8c39e76f-3b4e-427e-bbfe-7af228a72307.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,519457,Beyond Snack Salt & Black Pepper Kerala Banana Chips,717528,88,95,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/3b9aacea-20d3-40dd-b870-9a3710c6ab04.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,513289,Let's Try Desi Spicy Wafers,723798,54,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/719ce08f-a72a-4328-8fcb-2034cf031eeb.png,,Let's Try
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,439155,Lay's Spanish Tomato Tango Flavor Potato Chips - Pack of 2,535152,80,100,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/2f66cc1e-07be-4b76-8dc2-9681baceb7b3.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,549105,Yellow Diamond Plain Salted Pipe Puffs,1937591,20,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/2c999515-c852-42f6-b667-5ececad2ce7e.png,,Yellow Diamond
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,546565,Natkhat Classic Wheat Puffs + Crax Curls Chatpata Masala Puffs Combo,1870236,77,120,True,22,False,https://cdn.grofers.com/da/cms-assets/cms/product/20f207eb-0318-4466-b8a2-a8489e4b771c.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,594125,Unibic Kerala Banana Chips Classic Salted,1314083,90,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/bb8c3a2a-d6e2-4ce1-b23f-73106516fd19.png,,Unibic
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,538458,Too Yumm Bhoot Spicy Chilli Flavour Potato Chips - Pack of 2,2177364,97,120,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/48712b65-42d2-4d21-a0d4-fb45f7a694b2.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,544698,Haldiram's Cheese Puffcorn Puffs,804257,36,50,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/83b25611-80b1-4ee6-8f47-5097723faa9b.png,,Haldiram's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,499614,BRB Potato Popped Chips (Pasta Cheese Flavour),1237648,39,40,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/0deb3295-21fb-4be0-a9a8-58c692abce58.png,,BRB
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,528939,BRB Peri Peri Rice Popped Chips + BRB Pudina Punch Rice Popped Chips + BRB Classic Salted Rice Popped Chips Combo,1864079,111,120,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/dcc2f63c-3ff4-4aa6-a63c-5d68f7b7dad1.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,518729,Crax Simply Salted Potato Chips Snacks,2099408,35,50,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/e301e4eb-285d-4825-88a6-1f4ec6860989.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,541722,Hully Gully Peri-Peri Corn Puffs,788738,70,75,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/1e533abd-bb2f-45be-a3e6-18494d003c6d.png,,Hully Gully
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,499475,BRB Potato Popped Chips (Spicy Chipotle Flavour),1237650,39,40,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/8b869183-1b24-436a-8f7f-2bd9b1ec4bd2.png,,BRB
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,525231,BRB Classic Salted Rice Popped Chips - Pack of 3,723426,114,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/a9da7c40-3836-4e39-805f-09bdb088a13d.png,,BRB
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,546566,Crax Curls Chatpata Masala Puffs +  Corn Rings Masala Mania Puffs Combo,1869929,63,85,True,36,False,https://cdn.grofers.com/da/cms-assets/cms/product/a9ee6de9-7758-4121-93db-5fb15e01c2ba.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,570255,Too Yumm Bhoot Karare Spicy Chilli Flavour Crisps - Pack of 2,1876146,36,40,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/6b857e81-69a0-40ca-8439-5e59f8c748f6.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,498726,Cornitos Crusties Puffs Sour Cream and Onion Flavour,2080734,54,60,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/caa3e2f9-9cb3-44c5-9c17-ddcaaffd3a43.png,,Cornitos
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,525232,BRB Peri Peri Rice Popped Chips - Pack of 3,723427,114,120,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/d6200298-fbd5-482e-8e5b-e2f8c8369313.png,,BRB
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,572176,Too Yumm Smoking Hot Bhoot Potato Chips (Bhut Jolokia Chillies) +  Smoking Hot Bhoot Karare Crisps Combo,1856135,67,80,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/a44b397e-9ef6-4b6a-86c1-654fb90f7925.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,566069,Pringles Sour Cream & Onion Potato Chips +  Sour Cream & Onion Potato Chips (40 g) Combo,1841244,161,185,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/74574608-594c-4d08-8d18-61e0924aa4cd.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,539466,Beyond Snack Hot and Sweet Chilli Kerala Banana Chips - Pack of 2,717530,102,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/59d80638-a248-4d27-b5d2-7d180d706bae.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,548620,Natkhat Classic Wheat Puffs +  Masala Wheat Puffs Combo,1856493,77,120,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/9dcc74ac-dcaa-45d9-9a6a-e87f89e82fa0.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,448090,To Be Honest Golden Sweet Potato Chips with Peri Peri,548573,99,110,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/878109e4-1f58-49e6-971f-fbd4f74ca1d4.png,,To Be Honest
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,555214,Sweet Karam Coffee Tapioca Chips - No Palm Oil +  Kerala Tapioca Chips - Indian Masala Combo,1855261,127,138,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/0072ba31-232e-4302-8028-79e687c37787.png,,
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,548238,Modern Kitchens Hot Chips Spicy,843631,62,70,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/31892705-55b3-4773-ad1e-50eb7f7848bb.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,448089,To Be Honest Purple Sweet Potato Chips with Pani Puri Masala,750440,88,110,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/aa5addde-5a5c-43c7-a425-32272ed55730.png,,To Be Honest
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,477340,Kari Kari Salt Pepper Snack,2094468,100,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/1f73ccc5-ea9d-4e8c-9e77-870d5dfb41ed.png,,Kari Kari
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,499474,BRB Potato Popped Chips (Bhel Flavour),1237651,39,40,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/08d9d3b2-aff7-4de6-9125-e280a08eef75.png,,BRB
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,547530,Banner & Co Sweet Sriracha Popped Chips,820876,49,70,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/a62efba3-c278-4c32-890d-7270de1f3342.png,,Banner & Co
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,542052,Orion Korean 3X Spicy K Snack Ring Puffs,1551536,48,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/4a3491da-c70f-43aa-a101-57995f5e3585.png,,Orion
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,591988,Cornitos Crusties Puffs Classic Cheese Flavour,2080664,45,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/3b7b9830-affa-4e23-8446-f4becbb17607.png,,Cornitos
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,397963,Too Yumm Dahi Papdi Chaat Multigrain Chips,2177317,32,40,True,12,False,https://cdn.grofers.com/da/cms-assets/cms/product/8f97dace-3d3f-463e-8d3f-0b5364c553df.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,591789,Snackible Salted Banana Chips,1276017,53,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/2bb8aacc-b0cd-4af1-9d55-567251aba210.png,,Snackible
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,519095,Beyond Snack Peri Peri Kerala Banana Chips,718247,88,95,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/00a217d9-579e-4fa5-b9d6-ff9fa52c2d27.png,,Beyond Snack
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,521539,Crax Cheese Balls Puff Snacks,2119932,39,60,True,15,False,https://cdn.grofers.com/da/cms-assets/cms/product/7ab4d2ac-4cf5-4231-9768-1ad8dc69ae3f.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,561943,Haldiram's Whoopies Cheese Balls,1046287,36,50,True,12,False,https://cdn.grofers.com/da/cms-assets/cms/product/2590305e-7eb5-4064-9901-62f462f6e69c.png,,Haldiram's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,549102,Yellow Diamond Piri Piri Chips,826316,20,50,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/911cd737-d574-43e4-93a5-a0d7af05a78c.png,,Yellow Diamond
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,624294,Healthy Master Baked Oats Chips,1898439,139,150,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/837ebc3f-011d-4ad0-81ee-e4a8b42c5ce5.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,628586,Healthy Master Baked Palak Chips,1909558,249,350,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/01de9e48-2a8f-4656-830d-2fd1098692aa.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,604307,Healthy Master Baked Ragi Chips,1339364,139,150,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/9a3a0bce-bc01-415b-9e0e-e702f45f3cfb.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,630562,Healthy Master Quinoa Millet Chips,1926384,249,350,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/786f2c93-b2db-4b07-a749-009baa71d491.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,650002,SuperYou Multigrain Cheese & Tomato Chips,1983887,45,50,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/9f754aa1-15b2-49d6-8184-3ec0b13501de.png,,SuperYou
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,649981,SuperYou Multigrain Pudina Chips,2082234,45,50,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/28254f38-7d5e-4bad-ba57-04f1435d337d.png,,SuperYou
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,650010,SuperYou Multigrain Sour Cream & Onion Chips,1983896,45,50,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/f12b2a6a-53a4-4bee-bdc5-c9275cfaa082.png,,SuperYou
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,649989,SuperYou Multigrain Super Masala Chips,1990690,45,50,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/931bb59d-63ba-473c-bcea-65a062f10bd8.png,,SuperYou
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,653056,Healthy Master Light & Crispy Chips,2026917,599,780,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/71d693a3-43fd-48b3-8ec9-694c3dba75c6.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,602108,Vita Etica Tangy Beetroot Chips,2140371,200,250,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/75376f25-29c4-4342-a57f-54cd9fc693ab.png,,Vita Etica
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,601930,Healthy Master Baked Jowar Chips,1328519,139,150,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/3e82302d-9c61-4e5e-8a68-dfc3b2c728b7.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,601929,Healthy Master Baked Palak Chips,1328518,139,150,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/5a29f248-c399-4dbc-831f-340966016222.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,630813,RiteBite Max Protein Cheese & Jalapeno 20 g Protein Multigrain Chips,2130504,114,119,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/13900410-57f0-4201-80d2-fc3e74454be1.png,,RiteBite
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,432777,"Lay's Potato - Spanish Tomato Tango Flavor, 78gm Chips",561716,30,30,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/7058ac0f-d248-4e84-9154-369f20c8b34d.png,,Lay's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,588875,Troovy Healthy High Protein Mix Veggie Chips,1314555,70,70,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/67b33ea9-d357-408f-bb65-000d087f7e6b.png,,Troovy
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,588816,Troovy Healthy High Protein Moong Dal Chips,1314546,70,70,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/0745cf58-ebd4-4a26-bf6a-fd2d0dec3ed2.png,,Troovy
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,588849,Troovy Healthy High Protein Ragi Chips,1314548,70,70,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/8528f8c0-703b-43e8-ae3e-2a5a62337cc2.png,,Troovy
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,651139,Whole Foods Quinoa Chips,1993035,99,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/373d2f38-b581-4181-bc12-69e4abd951f3.png,,Whole Foods
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,427383,"Peppy, Piknik & Senor Pepito Mix Variety Pack Crisps - Pack of 5",598825,214,300,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/e6129aa7-f61e-41d8-b43e-c29817e8c09c.png,,Peppy
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,398779,Too Yumm Dahi Papdi Chaat Multigrain Chips - Pack of 2,1910532,63,80,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/f7f0291e-47e0-4da6-aebe-8ba8a8990254.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,386464,Bingo Mad Angles Achaari Masti Crisps - Pack of 3,729488,56,60,True,10,False,https://cdn.grofers.com/da/cms-assets/cms/product/c9930d89-1889-4418-bb16-636a45c8e30f.png,,Bingo Mad Angles
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,670339,Bingo Mad Angles Red Alert Crisps,2104385,50,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/1617bbf0-9e19-4c5f-b90d-cd63bc6da129.png,,Bingo Mad Angles
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,626155,Healthy Master Baked Quinoa Healthy Chips,1905274,139,150,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/a519366c-5aaf-4363-b898-6aef34fe709e.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,686652,Healthy Master Mix Veg Healthy Chips (Masala),2178569,139,150,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/e906958e-32b7-4423-a625-7e0a7682649b.png,,Healthy Master
,2025-08-04,Munchies,1237,Chips & Crisps,940,30303,669952,The Achaar Library Maggi Khakhra,2106466,190,200,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/b04197a6-a4e8-43cd-b2f8-c7c38e454ed3.png,,The Achaar Library
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,541913,Orion Korean Kimchi K Snack Onion Rings,1551526,48,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/59bb864d-8151-457b-b6dd-9d4a2b8d1860.png,,Orion
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,547527,Banner & Co Sour Cream & Onion Popped Chips,820875,49,70,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/a6e84650-b2e1-479f-93ec-c7291c8f4b56.png,,Banner & Co
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,544715,Haldiram's Classic Salted Potato Chips,804274,36,50,True,32,False,https://cdn.grofers.com/da/cms-assets/cms/product/4e98b579-8a4a-4103-8b84-0bed6a0f11ad.png,,Haldiram's
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,455872,Too Yumm Indian Masala Potato Chips,534056,45,50,True,6,False,https://cdn.grofers.com/da/cms-assets/cms/product/03208def-e8c4-44f2-8075-bd31190eec39.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,518859,Bingo Original Style Salt Potato Chips - Pack of 4,504148,74,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/9ae31d3f-9bfa-4c79-9842-ae099bf87d34.png,,Bingo
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,524860,Crax Fritts Cream & Onion Corn & Potato Stick Snacks,2151207,39,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/b9983f9a-3fb4-4fed-bece-6d58c04b81ef.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,524862,Crax Natkhat Classic Wheat Puffs Snacks,2148132,39,60,True,22,False,https://cdn.grofers.com/da/cms-assets/cms/product/436d9e22-d7b2-4e4d-bdbd-32b85b94e64a.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,674950,Cheetos Classic Puffs,2137738,105,140,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/7cf2c466-41b5-4e3e-b5ce-9f24e9025bf6.png,,Cheetos
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,657617,Crax Choco Rings Puffs,2047434,23,25,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/a5747802-94de-4547-bd79-2e869d1bde60.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,520066,Fun Flips Cheeesy Pizza Puffs,722926,42,50,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/69131454-2693-482e-9baa-2ac21d662a1c.png,,Fun Flips
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,657115,Fun Flips Ghost Puffs (Bhut Jolokia Chilli Flavour),2047674,50,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/8e2e1026-039a-4110-8c09-784332d86e4f.png,,Fun Flips
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,396312,Hully Gully Magic Masala Corn Puffs (Golden Pack),695443,70,75,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/d20740ec-0b97-4a16-9abd-dc78b096b47f.png,,Hully Gully
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,673750,Crax Peri Peri Ragi Chips,2131209,45,50,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/0239be0e-fd02-4ea2-816c-217b1b806b3c.png,,Crax
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,651144,Whole Foods Ragi Chips,1993891,99,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/03d34de1-f503-466e-ac30-907ad067decb.png,,Whole Foods
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,522626,Saffola Crunchiez Ragi (Munchiez) Chips (Takatak Tomato),1257533,40,60,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/8a62461e-b50c-4cb8-8ae9-e3d66dd1086a.png,,Saffola
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,522602,Saffola Crunchiez Ragi (Munchiez) Chips Masala,1257534,40,60,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/2f8e0ef7-3809-4fc7-9cff-ad42e57e7bf0.png,,Saffola
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,557130,Snackible Desi Masala Ragi Chips,1257531,45,50,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/515c56bc-0993-4cbd-9c9d-f30903853e35.png,,Snackible
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,384139,Snackible Dipsters Piri Piri Ragi Chips with Cheesy Jalapeno Dip,1257530,45,50,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/45c7c2ff-6b09-4311-846c-b9acb85fcb78.png,,Snackible
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,481420,Snackible Peri Peri Ragi Chips,1257529,45,50,True,13,False,https://cdn.grofers.com/da/cms-assets/cms/product/e548da37-970b-4aeb-8b12-3d0c3e99a657.png,,Snackible
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,570371,Let's Try Lite Snack Sticks,1155961,42,60,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/4e5b6b1e-72be-4c79-8f83-a2e2afae344a.png,,Let's Try
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,524370,Let's Try Crunchy Soya Sticks,748707,108,120,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/6266ee64-6860-452c-bc42-9bf3e6571b76.png,,Let's Try
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,664523,Too Yumm Citrus Pepper Tapioca Chips (No Palm Oil),2127379,69,75,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/8ec06687-280d-42bb-a1b2-b8c6049bf35c.png,,Too Yumm
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,532634,Kab's Jackpot Cheese Balls,761265,65,65,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/fe70ea27-8ead-446d-be12-f8f8d45c4d0e.png,,Kab's Jackpot
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,537312,Cheetos Cheese Flavoured Puffs,533965,139,170,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/b8fc89df-c6ec-4bd8-b036-e71fa93dd2ea.png,,Cheetos
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,532285,Kab's Jackpot Fiery and Crunchy Crisps,807709,65,65,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/52164aee-c1db-48b7-8b76-2acfbaeaf4c2.png,,Kab's Jackpot
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,480017,Britannia 5050 Potazos Masti Masala Potato Biscuit,1086117,27,30,True,29,False,https://cdn.grofers.com/da/cms-assets/cms/product/77e5f416-d8fd-4529-bb8c-2899203f23c9.png,,Britannia 5050
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,402916,Cornitos Nachos Crisps & Dip Combo,1911892,68,70,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/8c32806d-a602-4374-95cf-4ae5616a27a9.png,,Cornitos
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,587291,Lo! Foods Gluten Free Millet Ragi Chips Healthy Snacks,1685499,98,99,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/4a2d5e14-4425-4d2d-8958-6d51c6fd73d9.png,,Lo! Foods
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,559862,Protein Chef Baked Coated Peanuts (Masala Roasted Healthy Snacks),1965275,69,75,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/bf7cbdb0-862b-4300-badd-44c5fb85b7df.png,,Protein Chef
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,477242,Nongshim Shrimp Flavoured Hot & Spicy Crackers Chips,604756,139,139,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/e726d2de-4fdd-4fc3-b314-11017932a1d2.png,,Nongshim
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,559750,Protein Chef Madras Mixture Namkeen High Protein Healthy Snacks,1237744,98,99,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/b3803d11-3482-4ac1-98a6-c51463b9cd28.png,,Protein Chef
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,479484,Lo! Foods Keto Murukku Chakli - Healthy Snacks Diet Namkeen,1237742,150,159,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/8b1170ae-ea35-4329-9d35-d9cb3e3245c4.png,,Lo! Foods
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,559860,Protein Chef Baked Bikaneri Bhujia Sev (Guilt Free Healthy Snacks Namkeen),1965277,98,99,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/7124db79-286a-476a-93ef-11e69508564b.png,,Protein Chef
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,492435,Cheetos Flamin' Hot Twisted Corn Puffs,779736,171,180,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/f32c4aae-b080-47a0-9fa2-8a3c5c6044dd.png,,Cheetos
,2025-08-04,Munchies,1237,Chips & Crisps,940,37740,104271,Nongshim Shrimp Flavoured Crackers Chips,604755,129,129,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/1ae5178b-a790-4ba6-bf12-d1bf355ec09d.png,,Nongshim
